Price,Year,Kms,Potencia,renta_encoded,familia_encoded,frecuencia_uso_encoded,experiencia_conduccion_encoded,vacaciones_freq,sector_freq,comunidad_autonoma_freq,condiciones_conduccion_freq,tipo_combustible_freq,tipo_combustible.1_freq,Marca_freq,probability,prediction_class
14990.0,2021,54.827,100.0,2,1,2,1,0.29627374573794446,0.05211885046273746,0.009376522162688748,0.20920603994154896,0.5020092547491476,0.39704091573307354,0.05674622503653191,0.09401023587488538,0
14090.0,2024,27.738,100.0,1,1,2,1,0.29627374573794446,0.18813930832927422,0.17748416950803703,0.698307355090112,0.5020092547491476,0.39704091573307354,0.1620798830979055,0.09320729520670532,0
12290.0,2020,66.662,100.0,3,1,1,0,0.29627374573794446,0.11002191914271797,0.16762055528494885,0.20920603994154896,0.2986483195323916,0.39704091573307354,0.0495007306380906,0.08402563577904829,0
15190.0,2024,15.714,110.0,4,1,2,2,0.5065757428153921,0.04688261081344374,0.12871407696054554,0.698307355090112,0.5020092547491476,0.39704091573307354,0.06715781782756941,0.12569546185821906,0
10790.0,2018,152.754,75.0,3,1,1,0,0.29627374573794446,0.10326351680467609,0.03452264978080857,0.698307355090112,0.5020092547491476,0.30144909887968824,0.08865075499269362,0.0880638210635763,0
13590.0,2024,19.393,100.0,3,2,1,2,0.5065757428153921,0.09005114466634194,0.13200194836824158,0.698307355090112,0.5020092547491476,0.39704091573307354,0.06715781782756941,0.09315173638681473,0
11490.0,2020,124.566,100.0,3,1,2,1,0.29627374573794446,0.11002191914271797,0.029347296639064782,0.20920603994154896,0.2986483195323916,0.30144909887968824,0.08865075499269362,0.0825568880816978,0
14090.0,2021,74.557,100.0,0,1,2,0,0.19715051144666343,0.11002191914271797,0.023380418899171942,0.20920603994154896,0.2986483195323916,0.30144909887968824,0.06715781782756941,0.09148421636328696,0
12090.0,2022,20.168,110.0,5,2,1,1,0.5065757428153921,0.11002191914271797,0.17748416950803703,0.698307355090112,0.5020092547491476,0.39704091573307354,0.08865075499269362,0.09416402309943409,0
12690.0,2022,43.321,100.0,3,2,2,0,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.698307355090112,0.08986848514369215,0.30144909887968824,0.1620798830979055,0.08051026639218203,0
18090.0,2018,93.376,122.0,4,1,0,0,0.5065757428153921,0.18813930832927422,0.16762055528494885,0.698307355090112,0.5020092547491476,0.282513395031661,0.03044325377496347,0.081493194520222,0
16390.0,2024,11.492,90.0,3,1,1,2,0.5065757428153921,0.18813930832927422,0.029347296639064782,0.698307355090112,0.5020092547491476,0.39704091573307354,0.05674622503653191,0.086128782611208,0
15890.0,2022,39.514,130.0,0,1,2,1,0.5065757428153921,0.09005114466634194,0.17748416950803703,0.698307355090112,0.5020092547491476,0.30144909887968824,0.03038236726741354,0.08885358388508702,0
13190.0,2020,122.2,95.0,2,1,2,0,0.19715051144666343,0.05211885046273746,0.12871407696054554,0.20920603994154896,0.5020092547491476,0.30144909887968824,0.05674622503653191,0.08467224059745118,0
10490.0,2019,57.845,90.0,3,1,1,1,0.29627374573794446,0.15112031173891866,0.12871407696054554,0.698307355090112,0.5020092547491476,0.39704091573307354,0.05674622503653191,0.08272042565769099,0
18990.0,2023,27.887,130.0,2,0,2,2,0.29627374573794446,0.052788602045786656,0.12871407696054554,0.698307355090112,0.2986483195323916,0.282513395031661,0.03038236726741354,0.08956925994255432,0
10890.0,2019,81.623,125.0,0,1,0,1,0.29627374573794446,0.05211885046273746,0.17748416950803703,0.698307355090112,0.5020092547491476,0.39704091573307354,0.06715781782756941,0.08836742955965361,0
17790.0,2017,119.979,120.0,4,1,1,1,0.5065757428153921,0.15112031173891866,0.04736970287384316,0.20920603994154896,0.10947394057476863,0.30144909887968824,0.0034705309303458354,0.09772204450143693,0
16190.0,2021,126.033,115.0,2,1,1,1,0.5065757428153921,0.050535801266439355,0.04736970287384316,0.698307355090112,0.5020092547491476,0.30144909887968824,0.06039941548952752,0.09672983938509315,0
12990.0,2023,44.554,110.0,2,1,0,1,0.5065757428153921,0.10326351680467609,0.17748416950803703,0.698307355090112,0.5020092547491476,0.39704091573307354,0.08865075499269362,0.09284658874291549,0
22590.0,2021,43.165,150.0,1,0,2,1,0.29627374573794446,0.052788602045786656,0.13200194836824158,0.698307355090112,0.5020092547491476,0.39704091573307354,0.03044325377496347,0.08564027711379595,0
20890.0,2022,76.072,150.0,4,2,1,1,0.5065757428153921,0.09005114466634194,0.13200194836824158,0.20920603994154896,0.5020092547491476,0.282513395031661,0.032696054554310766,0.09256059453640861,0
17890.0,2020,64.629,141.0,2,0,2,0,0.29627374573794446,0.10326351680467609,0.12871407696054554,0.698307355090112,0.2986483195323916,0.282513395031661,0.02959084266926449,0.08327393589163395,0
15490.0,2024,21.797,130.0,3,1,2,0,0.19715051144666343,0.15112031173891866,0.04736970287384316,0.09248660496833902,0.2986483195323916,0.39704091573307354,0.06715781782756941,0.08453515864583405,0
23690.0,2020,68.934,150.0,1,2,0,0,0.5065757428153921,0.052788602045786656,0.17748416950803703,0.698307355090112,0.08986848514369215,0.30144909887968824,0.05029225523623965,0.08488386976226556,0
18590.0,2024,35.601,140.0,4,1,2,1,0.5065757428153921,0.10326351680467609,0.03001704822211398,0.20920603994154896,0.2986483195323916,0.282513395031661,0.01747442766682903,0.10618321771083987,0
16890.0,2018,48.456,109.0,0,1,2,1,0.19715051144666343,0.18813930832927422,0.17748416950803703,0.698307355090112,0.2986483195323916,0.30144909887968824,0.0017048222113979542,0.09601350178070939,0
21590.0,2024,5.466,122.0,3,2,0,2,0.5065757428153921,0.052788602045786656,0.12871407696054554,0.698307355090112,0.5020092547491476,0.282513395031661,0.016195811008280565,0.14976827784574437,0
14290.0,2017,125.853,179.0,2,1,2,0,0.5065757428153921,0.15112031173891866,0.04736970287384316,0.698307355090112,0.2986483195323916,0.30144909887968824,0.1620798830979055,0.08519763887744906,0
18590.0,2024,35.601,140.0,1,1,1,2,0.29627374573794446,0.15112031173891866,0.029347296639064782,0.698307355090112,0.2986483195323916,0.282513395031661,0.01747442766682903,0.09038924345746417,0
18990.0,2024,12.78,130.0,0,0,2,2,0.19715051144666343,0.15112031173891866,0.16762055528494885,0.698307355090112,0.2986483195323916,0.30144909887968824,0.08865075499269362,0.10463375090019338,0
30890.0,2022,52.058,136.0,2,2,2,0,0.5065757428153921,0.050414028251339504,0.03452264978080857,0.698307355090112,0.2986483195323916,0.282513395031661,0.03044325377496347,0.09957620597869932,0
22490.0,2020,76.596,150.0,3,2,0,1,0.19715051144666343,0.15112031173891866,0.009376522162688748,0.698307355090112,0.08986848514369215,0.30144909887968824,0.06039941548952752,0.09495191697357741,0
10290.0,2018,115.834,95.0,3,0,2,2,0.5065757428153921,0.18813930832927422,0.13200194836824158,0.698307355090112,0.5020092547491476,0.39704091573307354,0.053153921091086215,0.08509779285385197,0
16390.0,2021,26.418,100.0,2,2,2,1,0.29627374573794446,0.10466390647832441,0.13200194836824158,0.698307355090112,0.2986483195323916,0.30144909887968824,0.1620798830979055,0.09037478361388886,0
14190.0,2024,20.277,100.0,0,1,2,2,0.5065757428153921,0.11002191914271797,0.05010959571358987,0.20920603994154896,0.2986483195323916,0.39704091573307354,0.1620798830979055,0.08959047959905471,0
11790.0,2024,18.556,83.0,1,1,1,1,0.5065757428153921,0.10326351680467609,0.05010959571358987,0.698307355090112,0.5020092547491476,0.39704091573307354,0.08865075499269362,0.09770469630574127,0
10290.0,2020,136.791,100.0,2,0,0,1,0.29627374573794446,0.050535801266439355,0.12871407696054554,0.698307355090112,0.2986483195323916,0.30144909887968824,0.1620798830979055,0.09479265032953733,0
20490.0,2021,56.377,224.0,3,1,1,2,0.5065757428153921,0.050414028251339504,0.17748416950803703,0.698307355090112,0.5020092547491476,0.282513395031661,0.1620798830979055,0.09199338967273188,0
19990.0,2021,105.232,220.0,2,1,1,1,0.29627374573794446,0.11002191914271797,0.13200194836824158,0.698307355090112,0.2986483195323916,0.282513395031661,0.006575742815392109,0.08705645817175094,0
28990.0,2022,58.747,136.0,3,0,2,1,0.5065757428153921,0.09005114466634194,0.011264003896736484,0.698307355090112,0.08986848514369215,0.39704091573307354,0.05029225523623965,0.08342329714648397,0
12990.0,2023,36.918,91.0,2,1,2,0,0.5065757428153921,0.11002191914271797,0.049074525085241114,0.698307355090112,0.5020092547491476,0.39704091573307354,0.01747442766682903,0.08756735321691356,0
16390.0,2024,8.401,130.0,2,1,2,1,0.5065757428153921,0.10466390647832441,0.03001704822211398,0.698307355090112,0.08986848514369215,0.39704091573307354,0.08865075499269362,0.0930808564919259,0
25190.0,2022,55.161,150.0,0,1,2,0,0.19715051144666343,0.11002191914271797,0.023380418899171942,0.20920603994154896,0.2986483195323916,0.282513395031661,0.05029225523623965,0.0997282329729379,0
16790.0,2021,23.656,100.0,1,1,1,1,0.29627374573794446,0.04688261081344374,0.05010959571358987,0.20920603994154896,0.10947394057476863,0.30144909887968824,0.1620798830979055,0.09142807096572482,0
15990.0,2024,26.316,100.0,3,2,0,1,0.19715051144666343,0.15112031173891866,0.009376522162688748,0.698307355090112,0.08986848514369215,0.39704091573307354,0.1620798830979055,0.09037126041304389,0
22290.0,2023,12.419,150.0,2,2,1,0,0.29627374573794446,0.15112031173891866,0.17748416950803703,0.698307355090112,0.5020092547491476,0.39704091573307354,0.01053336580613736,0.0856676327761459,0
20790.0,2021,98.791,184.0,2,1,1,2,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.698307355090112,0.2986483195323916,0.282513395031661,0.03044325377496347,0.09401337935780915,0
21790.0,2023,22.396,130.0,3,1,2,1,0.19715051144666343,0.11002191914271797,0.03001704822211398,0.20920603994154896,0.10947394057476863,0.282513395031661,0.003896736483195324,0.09245655398634181,0
12690.0,2023,40.351,110.0,2,1,2,1,0.29627374573794446,0.10326351680467609,0.13200194836824158,0.698307355090112,0.2986483195323916,0.39704091573307354,0.06715781782756941,0.09322978949280784,0
12690.0,2023,27.84,110.0,4,1,1,2,0.5065757428153921,0.15112031173891866,0.13200194836824158,0.698307355090112,0.08986848514369215,0.39704091573307354,0.08865075499269362,0.08527253333242835,0
11790.0,2024,18.556,83.0,1,1,1,1,0.5065757428153921,0.15112031173891866,0.049074525085241114,0.698307355090112,0.5020092547491476,0.39704091573307354,0.08865075499269362,0.08599396656150556,0
19090.0,2024,12.422,100.0,0,0,2,1,0.5065757428153921,0.05211885046273746,0.16762055528494885,0.09248660496833902,0.5020092547491476,0.39704091573307354,0.03038236726741354,0.12298479332510277,0
19790.0,2023,48.688,150.0,2,2,2,2,0.5065757428153921,0.09005114466634194,0.04736970287384316,0.698307355090112,0.5020092547491476,0.39704091573307354,0.053153921091086215,0.08459279470196543,0
12690.0,2020,113.528,130.0,0,1,1,1,0.29627374573794446,0.11002191914271797,0.13200194836824158,0.20920603994154896,0.2986483195323916,0.39704091573307354,0.053153921091086215,0.08134101229584183,0
17590.0,2021,132.638,150.0,4,2,1,2,0.5065757428153921,0.10326351680467609,0.17748416950803703,0.09248660496833902,0.5020092547491476,0.30144909887968824,0.053153921091086215,0.09126603446700682,0
20490.0,2018,75.714,150.0,1,2,0,0,0.5065757428153921,0.052788602045786656,0.17748416950803703,0.698307355090112,0.08986848514369215,0.30144909887968824,0.05029225523623965,0.08211963914646934,0
14190.0,2021,45.414,100.0,2,1,0,0,0.5065757428153921,0.05211885046273746,0.05010959571358987,0.698307355090112,0.5020092547491476,0.282513395031661,0.02959084266926449,0.09276425612614758,0
14090.0,2022,77.783,106.0,2,0,2,1,0.19715051144666343,0.05211885046273746,0.13200194836824158,0.698307355090112,0.5020092547491476,0.39704091573307354,0.009193862640038967,0.08396863123664745,0
11790.0,2023,40.751,100.0,1,1,1,1,0.5065757428153921,0.11002191914271797,0.023380418899171942,0.20920603994154896,0.5020092547491476,0.39704091573307354,0.06715781782756941,0.09568910157492103,0
12290.0,2020,117.609,115.0,1,1,2,1,0.29627374573794446,0.052788602045786656,0.17748416950803703,0.09248660496833902,0.2986483195323916,0.30144909887968824,0.053153921091086215,0.09329409622988478,0
31390.0,2020,52.083,190.0,1,1,1,0,0.29627374573794446,0.11002191914271797,0.05528494885533366,0.698307355090112,0.5020092547491476,0.282513395031661,0.05029225523623965,0.08401962599114457,0
12390.0,2022,20.932,80.0,4,1,0,1,0.5065757428153921,0.050535801266439355,0.17748416950803703,0.698307355090112,0.2986483195323916,0.39704091573307354,0.016743789576229906,0.09654047509682116,0
12290.0,2020,117.609,115.0,4,2,1,1,0.5065757428153921,0.15112031173891866,0.03452264978080857,0.698307355090112,0.5020092547491476,0.30144909887968824,0.053153921091086215,0.09391204584006377,0
8590.0,2019,147.291,100.0,2,2,2,1,0.19715051144666343,0.15112031173891866,0.04736970287384316,0.20920603994154896,0.5020092547491476,0.39704091573307354,0.01747442766682903,0.09656250229218784,0
11790.0,2020,78.812,80.0,1,2,1,1,0.29627374573794446,0.18813930832927422,0.12871407696054554,0.698307355090112,0.5020092547491476,0.39704091573307354,0.06039941548952752,0.08015484803449673,0
12690.0,2022,54.478,100.0,5,1,2,2,0.29627374573794446,0.10326351680467609,0.13200194836824158,0.698307355090112,0.10947394057476863,0.39704091573307354,0.04298587433024842,0.08691869012421675,0
11790.0,2020,83.231,95.0,3,1,2,2,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.20920603994154896,0.2986483195323916,0.39704091573307354,0.053153921091086215,0.08967295178706418,0
13590.0,2019,127.902,150.0,2,1,2,0,0.5065757428153921,0.18813930832927422,0.026668290306867997,0.20920603994154896,0.5020092547491476,0.30144909887968824,0.06039941548952752,0.10331471101069242,0
21890.0,2019,89.803,180.0,2,1,2,2,0.29627374573794446,0.050414028251339504,0.04736970287384316,0.698307355090112,0.5020092547491476,0.30144909887968824,0.1620798830979055,0.09767711003526262,0
24290.0,2023,21.183,130.0,3,1,0,1,0.29627374573794446,0.18813930832927422,0.04736970287384316,0.698307355090112,0.08986848514369215,0.30144909887968824,0.1620798830979055,0.0825796212350964,0
9790.0,2021,27.847,70.0,4,1,0,0,0.5065757428153921,0.10466390647832441,0.12871407696054554,0.698307355090112,0.5020092547491476,0.282513395031661,0.04596931320019484,0.09272786686958757,0
19590.0,2024,16.594,130.0,1,1,1,1,0.19715051144666343,0.18813930832927422,0.05010959571358987,0.698307355090112,0.5020092547491476,0.39704091573307354,0.1620798830979055,0.09004468293175956,0
13990.0,2020,42.579,90.0,2,1,1,1,0.29627374573794446,0.050414028251339504,0.17748416950803703,0.698307355090112,0.5020092547491476,0.282513395031661,0.016195811008280565,0.10013081892984169,0
17690.0,2024,24.669,130.0,2,1,1,2,0.5065757428153921,0.04688261081344374,0.12871407696054554,0.698307355090112,0.5020092547491476,0.39704091573307354,0.06715781782756941,0.09393076154086955,0
26790.0,2021,41.082,220.0,2,2,2,2,0.19715051144666343,0.10466390647832441,0.16762055528494885,0.698307355090112,0.5020092547491476,0.282513395031661,0.05029225523623965,0.07556032616109863,0
11790.0,2020,83.231,95.0,3,2,2,1,0.5065757428153921,0.10326351680467609,0.12871407696054554,0.698307355090112,0.5020092547491476,0.39704091573307354,0.053153921091086215,0.08392081438841767,0
15490.0,2023,18.328,100.0,2,1,0,0,0.5065757428153921,0.15112031173891866,0.16762055528494885,0.698307355090112,0.5020092547491476,0.39704091573307354,0.1620798830979055,0.09962378742246362,0
10890.0,2020,132.137,95.0,2,1,2,1,0.29627374573794446,0.05211885046273746,0.009376522162688748,0.20920603994154896,0.5020092547491476,0.30144909887968824,0.05674622503653191,0.09574319963720199,0
24590.0,2020,75.881,218.0,2,1,2,2,0.5065757428153921,0.15112031173891866,0.049074525085241114,0.698307355090112,0.5020092547491476,0.282513395031661,0.029103750608865074,0.10277209958464206,0
28590.0,2023,23.446,299.0,1,1,2,0,0.5065757428153921,0.15112031173891866,0.16762055528494885,0.20920603994154896,0.10947394057476863,0.282513395031661,0.006636629322942036,0.08899406070327957,0
18590.0,2020,79.248,120.0,1,1,0,1,0.5065757428153921,0.09005114466634194,0.026668290306867997,0.20920603994154896,0.5020092547491476,0.30144909887968824,0.04596931320019484,0.0986582636089255,0
16390.0,2019,108.739,150.0,0,1,0,1,0.29627374573794446,0.05211885046273746,0.17748416950803703,0.698307355090112,0.5020092547491476,0.30144909887968824,0.0495007306380906,0.09336102019662412,0
10290.0,2021,109.96,85.0,0,2,2,0,0.5065757428153921,0.04688261081344374,0.17748416950803703,0.698307355090112,0.5020092547491476,0.30144909887968824,0.05674622503653191,0.09989905859670815,0
11890.0,2018,119.396,100.0,3,2,2,1,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.698307355090112,0.2986483195323916,0.282513395031661,0.03044325377496347,0.08652550961919955,0
46387.28653358578,2020,134.521,265.0,2,1,2,0,0.19715051144666343,0.09005114466634194,0.13200194836824158,0.20920603994154896,0.5020092547491476,0.30144909887968824,0.05029225523623965,0.07920566109478686,0
23690.0,2020,116.428,150.0,2,0,2,1,0.5065757428153921,0.11002191914271797,0.03452264978080857,0.698307355090112,0.5020092547491476,0.282513395031661,0.010776911836337067,0.095472763135606,0
46387.28653358578,2020,134.521,265.0,2,2,1,0,0.19715051144666343,0.10466390647832441,0.16762055528494885,0.698307355090112,0.2986483195323916,0.30144909887968824,0.05029225523623965,0.07495826162429789,0
12290.0,2020,117.609,115.0,4,1,2,1,0.5065757428153921,0.10326351680467609,0.12871407696054554,0.698307355090112,0.10947394057476863,0.30144909887968824,0.053153921091086215,0.08712391077564371,0
13590.0,2019,86.837,130.0,2,0,2,0,0.29627374573794446,0.15112031173891866,0.03452264978080857,0.20920603994154896,0.2986483195323916,0.39704091573307354,0.006636629322942036,0.08493615145026569,0
46387.28653358578,2022,43.418,321.1443057744176,5,1,1,2,0.29627374573794446,0.050535801266439355,0.13200194836824158,0.20920603994154896,0.5020092547491476,0.39704091573307354,0.05029225523623965,0.12086329295266433,0
16390.0,2024,11.492,90.0,2,2,2,1,0.29627374573794446,0.18813930832927422,0.17748416950803703,0.698307355090112,0.2986483195323916,0.39704091573307354,0.05674622503653191,0.09319672501963641,0
20290.0,2024,16.873,130.0,5,0,0,1,0.5065757428153921,0.18813930832927422,0.12871407696054554,0.20920603994154896,0.10947394057476863,0.39704091573307354,0.1620798830979055,0.09187311645984705,0
24690.0,2020,141.574,190.0,2,1,0,0,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.698307355090112,0.2986483195323916,0.30144909887968824,0.01309059912323429,0.08912275417074304,0
23190.0,2021,37.538,150.0,5,2,1,0,0.29627374573794446,0.15112031173891866,0.17748416950803703,0.20920603994154896,0.10947394057476863,0.39704091573307354,0.053153921091086215,0.084659632264053,0
10490.0,2019,74.615,90.0,2,1,0,0,0.5065757428153921,0.05211885046273746,0.05010959571358987,0.698307355090112,0.5020092547491476,0.39704091573307354,0.05674622503653191,0.093641398778292,0
14590.0,2021,64.107,118.0,2,1,1,1,0.5065757428153921,0.18813930832927422,0.12871407696054554,0.09248660496833902,0.5020092547491476,0.30144909887968824,0.08865075499269362,0.08709782546938162,0
32390.0,2024,12.794,140.0,1,1,1,2,0.29627374573794446,0.09005114466634194,0.17748416950803703,0.20920603994154896,0.08986848514369215,0.282513395031661,0.03044325377496347,0.09555808075873441,0
21390.0,2019,71.64,150.0,3,2,0,1,0.19715051144666343,0.15112031173891866,0.009376522162688748,0.698307355090112,0.08986848514369215,0.30144909887968824,0.016195811008280565,0.09952937348041348,0
14790.0,2019,60.219,115.0,2,1,2,0,0.5065757428153921,0.09005114466634194,0.05010959571358987,0.20920603994154896,0.2986483195323916,0.30144909887968824,0.06039941548952752,0.09014530717684158,0
16390.0,2024,8.401,130.0,1,2,2,0,0.29627374573794446,0.04688261081344374,0.16762055528494885,0.698307355090112,0.2986483195323916,0.39704091573307354,0.08865075499269362,0.10944218449886449,0
10890.0,2019,26.953,90.0,3,2,2,1,0.29627374573794446,0.18813930832927422,0.16762055528494885,0.20920603994154896,0.5020092547491476,0.018996590355577204,0.05674622503653191,0.09086266226486693,0
20490.0,2021,45.982,130.0,1,2,1,1,0.19715051144666343,0.11002191914271797,0.029347296639064782,0.698307355090112,0.10947394057476863,0.30144909887968824,0.03038236726741354,0.09760990254941568,0
13990.0,2017,46.382,95.0,2,1,1,0,0.5065757428153921,0.10466390647832441,0.16762055528494885,0.698307355090112,0.08986848514369215,0.39704091573307354,0.03044325377496347,0.07259010429363594,0
12690.0,2023,26.872,100.0,1,1,0,1,0.29627374573794446,0.18813930832927422,0.13200194836824158,0.698307355090112,0.2986483195323916,0.39704091573307354,0.1620798830979055,0.09230823825932552,0
15490.0,2024,33.275,100.0,2,1,0,1,0.29627374573794446,0.15112031173891866,0.05010959571358987,0.698307355090112,0.2986483195323916,0.39704091573307354,0.1620798830979055,0.0916411109108984,0
18890.0,2021,70.944,141.0,4,2,2,1,0.5065757428153921,0.050535801266439355,0.17748416950803703,0.698307355090112,0.08986848514369215,0.282513395031661,0.02959084266926449,0.09499079991790024,0
11790.0,2024,18.556,83.0,3,1,2,0,0.19715051144666343,0.15112031173891866,0.04736970287384316,0.09248660496833902,0.2986483195323916,0.39704091573307354,0.08865075499269362,0.0850347490606131,0
19590.0,2022,63.168,130.0,4,1,0,1,0.5065757428153921,0.10466390647832441,0.04736970287384316,0.698307355090112,0.5020092547491476,0.30144909887968824,0.04298587433024842,0.08435807733479593,0
21790.0,2021,70.921,190.0,5,0,0,0,0.29627374573794446,0.18813930832927422,0.05528494885533366,0.20920603994154896,0.5020092547491476,0.30144909887968824,0.05674622503653191,0.08137456465153346,0
15990.0,2020,124.625,116.0,1,1,2,1,0.29627374573794446,0.11002191914271797,0.16762055528494885,0.20920603994154896,0.2986483195323916,0.282513395031661,0.032696054554310766,0.08686582495255153,0
